transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,hours_since_failure,previous_payments,previous_successes,previous_failures,customer_lifetime_value,customer_tenure_days,avg_previous_amount,payment_success_rate,days_since_last_success,failed_payment_count_30d,recovered
TX009769,C10519,2288.51,CARD,INSUFFICIENT_FUNDS,2,4.22,19,15,4,25082.08,591,1802.32,0.8096725861693382,30.84,0,1
TX009770,C12898,1022.42,UPI,BANK_DECLINE,0,9.9,19,17,2,24895.71,1080,700.92,0.890670139723551,72.47,1,1
TX009771,C01915,2104.15,UPI,TEMPORARY,0,5.94,20,18,2,25894.38,144,1704.05,0.9248846069132751,39.17,1,1
TX009772,C12682,1099.69,UPI,PERMANENT_DECLINE,1,12.3,18,18,0,14967.81,788,1874.21,0.9875513980188211,27.93,0,0
TX009773,C12451,688.66,CARD,NETWORK_ERROR,2,7.9,17,14,3,11780.63,762,1215.93,0.8497431809540333,25.34,1,1
TX009774,C01636,2693.3,CARD,PERMANENT_DECLINE,0,23.78,15,11,4,21780.72,81,2808.04,0.7109810880118931,53.97,0,0
TX009775,C01623,9557.03,UPI,TEMPORARY,0,6.83,19,13,6,75714.7,389,6113.44,0.6772831141380163,43.3,1,0
TX009776,C10426,4631.38,UPI,PERMANENT_DECLINE,0,33.82,17,15,2,49063.84,449,2910.96,0.9033072921522062,30.64,1,0
TX009777,C12643,6495.65,CARD,TEMPORARY,1,19.53,9,8,1,74614.98,943,4512.01,0.8665918208039913,15.47,1,1
TX009778,C05908,1288.82,UPI,TEMPORARY,1,3.72,14,11,3,20671.27,1121,1328.99,0.7981736557594552,103.43,0,1
TX009779,C09610,1321.83,CARD,TEMPORARY,0,8.48,22,19,3,18808.93,816,1042.97,0.8675121395078764,8.09,1,1
TX009780,C14996,2811.9,WALLET,INSUFFICIENT_FUNDS,0,4.05,17,15,2,36370.19,1000,2812.31,0.85550407203935,46.14,2,1
TX009781,C04842,2637.98,CARD,NETWORK_ERROR,0,2.64,25,22,3,34517.3,807,2246.62,0.8895137620328558,7.68,1,1
TX009782,C03376,2051.38,UPI,INSUFFICIENT_FUNDS,1,16.07,23,22,1,24134.6,866,1135.02,0.935199203817396,104.79,0,0
TX009783,C14875,1720.05,UPI,BANK_DECLINE,1,0.26,19,15,4,20205.56,649,2640.29,0.8073231210597154,67.37,1,1
TX009784,C04208,9040.24,UPI,PERMANENT_DECLINE,2,24.8,15,13,2,84821.13,75,11031.78,0.8490482377886845,32.71,1,0
TX009785,C07089,1364.35,UPI,TEMPORARY,0,0.2,12,10,2,19480.16,402,952.32,0.8675043462081297,4.78,2,1
TX009786,C06632,5530.87,UPI,PERMANENT_DECLINE,0,12.34,20,16,4,64147.54,183,7261.41,0.8222114144009194,17.61,1,0
TX009787,C07849,1895.41,UPI,NETWORK_ERROR,1,20.5,19,15,4,21558.88,436,2555.6,0.7702146941592287,6.11,2,0
TX009788,C04031,2722.08,UPI,EXPIRED_CARD,0,10.84,13,11,2,33839.48,246,2661.11,0.8274503687983753,49.74,1,0
TX009789,C10186,1558.44,UPI,BANK_DECLINE,0,14.89,14,11,3,20216.76,1148,1620.08,0.792781384047099,20.04,1,0
TX009790,C10380,3177.7,CARD,EXPIRED_CARD,0,3.52,16,12,4,33838.81,411,2492.52,0.7768372295532283,1.48,4,1
TX009791,C03009,2957.96,UPI,PERMANENT_DECLINE,0,5.22,16,14,2,44355.18,183,2591.73,0.8602621130677032,344.8,0,0
TX009792,C07214,6380.27,CARD,INSUFFICIENT_FUNDS,0,12.64,17,14,3,66732.7,386,9791.45,0.8189200706956904,12.04,3,1
TX009793,C00861,3135.81,UPI,TEMPORARY,1,15.48,12,8,4,21429.1,554,1358.28,0.6832296865653896,0.2,2,0
TX009794,C03314,754.33,CARD,INSUFFICIENT_FUNDS,1,22.76,13,9,4,10296.01,788,686.74,0.6676569460250583,34.09,2,0
TX009795,C14809,1236.67,UPI,TEMPORARY,1,2.58,17,12,5,10469.84,1167,877.46,0.7140330928448616,13.14,2,1
TX009796,C07596,2046.46,NETBANKING,NETWORK_ERROR,1,11.55,17,14,3,23623.21,889,2294.69,0.8353038978257227,32.38,3,0
TX009797,C09341,1048.88,WALLET,INSUFFICIENT_FUNDS,0,2.12,15,13,2,12902.36,1044,812.14,0.8532615448943042,41.01,1,1
TX009798,C13332,2601.48,CARD,PERMANENT_DECLINE,0,8.5,21,16,5,35033.72,89,2836.89,0.7856360079286198,35.83,1,0
TX009799,C10707,4219.69,UPI,BANK_DECLINE,0,16.04,23,23,0,51882.17,548,2757.87,0.995,257.78,3,0
TX009800,C11886,2905.43,NETBANKING,TEMPORARY,1,0.43,17,14,3,28165.37,496,3265.9,0.813663991306293,18.8,1,0
TX009801,C10681,789.3,UPI,PERMANENT_DECLINE,0,48.19,28,26,2,12406.04,175,1104.95,0.9153797085832027,23.99,0,0
TX009802,C07483,483.49,UPI,TEMPORARY,2,1.11,18,14,4,5020.3,705,692.15,0.7745838765547333,0.2,0,1
TX009803,C09489,887.14,CARD,INSUFFICIENT_FUNDS,2,17.57,16,14,2,18567.38,1155,692.76,0.9026335274648531,9.85,1,0
TX009804,C04328,1183.19,NETBANKING,TEMPORARY,1,6.91,25,22,3,14301.33,855,2385.8,0.8985359097895296,10.46,0,1
TX009805,C13357,2237.18,CARD,TEMPORARY,0,4.3,22,18,4,32883.34,1057,2258.78,0.8376217024167795,2.78,1,1
TX009806,C02699,707.07,UPI,PERMANENT_DECLINE,0,0.58,23,21,2,10029.54,400,631.49,0.9049506573711638,38.81,1,1
TX009807,C13262,13895.29,CARD,TEMPORARY,0,0.72,17,14,3,143949.33,183,11546.41,0.8121562717574909,43.86,0,0
TX009808,C13176,4824.7,CARD,NETWORK_ERROR,2,2.87,17,14,3,46799.18,821,3174.06,0.8016278327739907,6.7,0,1
TX009809,C02135,2408.72,CARD,NETWORK_ERROR,0,1.19,22,15,7,19377.37,880,2162.91,0.6937938502020218,55.71,2,1
TX009810,C10653,1390.29,CARD,INSUFFICIENT_FUNDS,0,15.49,22,18,4,19755.73,167,2309.71,0.8271750882137758,49.18,1,1
TX009811,C14846,2383.77,CARD,TEMPORARY,0,6.41,14,10,4,23982.89,367,2578.22,0.7490898485048082,50.73,0,1
TX009812,C08583,2395.11,UPI,PERMANENT_DECLINE,1,0.28,19,17,2,35450.84,970,3236.24,0.8772955429415302,29.84,1,0
TX009813,C05106,322.21,CARD,INSUFFICIENT_FUNDS,3,10.02,10,8,2,12504.33,474,277.92,0.8270757810140216,9.82,2,0
TX009814,C13192,192.45,UPI,INSUFFICIENT_FUNDS,0,6.28,12,9,3,5908.01,859,170.57,0.741745584489543,5.78,0,0
TX009815,C07689,1258.67,UPI,INSUFFICIENT_FUNDS,1,43.14,13,11,2,20659.73,739,1648.2,0.86565034493226,14.45,0,0
TX009816,C01826,6942.84,UPI,EXPIRED_CARD,0,38.24,22,21,1,87588.74,575,7724.25,0.957165970851626,3.96,3,0
TX009817,C03740,1935.71,CARD,NETWORK_ERROR,2,16.29,17,13,4,23895.25,123,1493.14,0.7932514316462674,20.87,1,1
TX009818,C10238,7058.35,CARD,BANK_DECLINE,0,3.27,24,21,3,66005.07,275,12416.41,0.8727464751222508,95.89,0,1
TX009819,C06831,5525.35,WALLET,BANK_DECLINE,0,7.4,17,16,1,64434.43,1124,4131.38,0.9139145498756892,6.61,0,1
TX009820,C03251,885.05,CARD,TEMPORARY,0,8.26,14,12,2,9550.16,1186,723.04,0.8253193885409852,10.37,2,1
TX009821,C11986,4007.27,CARD,TEMPORARY,3,0.98,16,13,3,43627.45,276,4527.16,0.8337504310669305,17.47,0,1
TX009822,C01809,9335.32,UPI,INSUFFICIENT_FUNDS,0,0.44,19,18,1,109778.27,808,16581.45,0.9317315687037597,43.01,0,0
TX009823,C03287,1563.79,UPI,INSUFFICIENT_FUNDS,0,0.85,20,17,3,19663.66,954,2209.94,0.8673250418536742,5.59,1,1
TX009824,C06985,1624.44,UPI,NETWORK_ERROR,2,45.17,27,22,5,19849.3,450,1321.88,0.8149164665804552,35.33,0,1
TX009825,C00593,1022.89,UPI,TEMPORARY,0,2.04,16,12,4,9741.01,1051,967.07,0.7316704193553127,6.47,3,1
TX009826,C05811,2625.99,NETBANKING,TEMPORARY,0,13.82,21,18,3,28458.34,994,3640.66,0.8751090782316481,23.26,1,1
TX009827,C13650,2223.16,UPI,EXPIRED_CARD,0,22.1,17,13,4,22302.82,407,4504.13,0.7929852501006168,7.81,1,0
TX009828,C14118,2009.83,NETBANKING,PERMANENT_DECLINE,1,40.16,17,14,3,26743.34,531,2922.24,0.8469257394454445,9.13,0,0
TX009829,C13080,2392.96,CARD,BANK_DECLINE,1,3.84,24,22,2,39895.88,991,2439.87,0.9028401384639635,38.09,0,0
TX009830,C04860,2303.14,NETBANKING,TEMPORARY,1,11.66,15,10,5,23180.93,379,1990.98,0.6924136008704984,66.28,1,1
TX009831,C00974,1239.3,CARD,BANK_DECLINE,0,3.45,17,16,1,19778.85,913,962.37,0.9632548518089701,30.37,0,1
TX009832,C12224,1085.21,CARD,TEMPORARY,2,42.41,12,9,3,11397.57,158,879.06,0.759126166957739,24.06,0,0
TX009833,C05600,1990.16,CARD,NETWORK_ERROR,1,0.32,14,12,2,29898.93,736,2815.61,0.8344482907833172,5.23,2,0
TX009834,C11233,3969.36,UPI,INSUFFICIENT_FUNDS,1,17.38,16,12,4,34336.68,57,5329.46,0.7307991172575008,4.59,1,0
TX009835,C01788,3583.79,CARD,PERMANENT_DECLINE,2,8.71,14,13,1,52503.25,226,3438.36,0.9215563632999,14.14,1,0
TX009836,C10019,1731.75,CARD,BANK_DECLINE,0,15.19,10,7,3,19281.33,1144,1589.62,0.7082011051007439,1.1,0,0
TX009837,C08796,570.78,CARD,INSUFFICIENT_FUNDS,1,5.8,21,19,2,10252.21,575,693.14,0.9106233971617701,35.43,1,1
TX009838,C13807,960.49,UPI,TEMPORARY,0,10.1,18,16,2,16977.02,394,1189.5,0.9084862002426135,40.72,1,1
TX009839,C01529,5126.5,CARD,TEMPORARY,0,13.02,18,16,2,63796.6,1048,5684.29,0.8699387204360056,16.41,1,0
TX009840,C06119,3047.83,UPI,INSUFFICIENT_FUNDS,0,1.47,22,20,2,34439.0,999,4030.28,0.8868891152469829,16.58,2,1
TX009841,C14850,3046.06,UPI,TEMPORARY,0,5.11,21,18,3,31538.07,1113,2478.19,0.8732671502925011,50.21,1,1
TX009842,C05846,571.89,UPI,PERMANENT_DECLINE,2,1.72,14,11,3,10294.25,624,709.08,0.791664492272382,29.74,1,0
TX009843,C09871,1279.61,UPI,NETWORK_ERROR,1,5.16,16,13,3,20476.64,225,1058.19,0.8322301657503772,25.4,1,1
TX009844,C02415,582.75,UPI,BANK_DECLINE,1,20.66,21,20,1,8582.47,841,653.23,0.9470719407846802,53.01,2,0
TX009845,C10927,941.24,NETBANKING,TEMPORARY,0,6.22,18,15,3,18159.13,712,1787.08,0.8500399625026807,2.27,0,1
TX009846,C04137,1479.56,UPI,BANK_DECLINE,1,10.57,19,16,3,19945.2,1018,2018.02,0.8454463297538184,74.81,1,0
TX009847,C08584,5151.76,UPI,EXPIRED_CARD,0,4.48,26,24,2,74241.34,448,7600.18,0.9105682965130912,6.53,1,1
TX009848,C13197,6614.35,NETBANKING,INSUFFICIENT_FUNDS,2,3.77,16,13,3,65683.32,1052,4191.26,0.8346374391734691,23.8,0,0
TX009849,C09916,4522.36,NETBANKING,TEMPORARY,0,39.76,18,15,3,57823.59,863,4750.15,0.8501981472114881,69.99,0,0
TX009850,C07116,1091.91,CARD,EXPIRED_CARD,0,27.37,24,21,3,14301.34,78,971.53,0.8902102762510699,84.56,0,0
TX009851,C02851,1101.48,UPI,BANK_DECLINE,0,4.62,14,12,2,14652.18,890,1246.43,0.850405322163485,85.76,1,0
TX009852,C05121,2153.96,CARD,TEMPORARY,0,1.09,19,16,3,27041.27,583,1718.22,0.8407375970823475,24.54,3,1
TX009853,C12740,607.27,UPI,TEMPORARY,0,1.64,25,21,4,10926.2,493,597.7,0.8455273757961916,8.86,1,1
TX009854,C03242,2990.1,UPI,EXPIRED_CARD,0,1.81,21,18,3,34759.01,890,2786.69,0.8393287816247027,9.68,0,1
TX009855,C09845,807.72,CARD,NETWORK_ERROR,2,1.48,21,16,5,8865.86,850,739.75,0.7780243390024293,2.16,0,0
TX009856,C07275,2619.39,WALLET,PERMANENT_DECLINE,0,1.05,13,12,1,31564.34,1036,1816.64,0.9196086760375699,11.03,1,0
TX009857,C04814,1725.01,UPI,NETWORK_ERROR,0,10.18,13,11,2,18164.59,968,1654.42,0.8161026085128466,39.41,1,0
TX009858,C10750,1674.76,NETBANKING,TEMPORARY,1,21.09,24,23,1,21389.51,1075,1405.53,0.9676188339893992,43.82,1,0
TX009859,C05433,436.01,CARD,NETWORK_ERROR,0,8.81,14,11,3,5209.57,975,427.03,0.8066691753209153,10.48,1,1
TX009860,C04301,917.54,UPI,NETWORK_ERROR,0,6.27,17,15,2,17407.91,667,869.19,0.8970142610612404,41.24,1,1
TX009861,C07939,6989.55,CARD,BANK_DECLINE,1,11.85,18,16,2,78599.96,262,9756.42,0.8889839732285937,4.53,0,0
TX009862,C11366,458.93,CARD,BANK_DECLINE,2,1.59,19,17,2,8634.13,727,478.65,0.8792017521644041,77.81,0,0
TX009863,C12963,8888.55,UPI,PERMANENT_DECLINE,0,0.27,17,14,3,92264.36,315,6966.99,0.847617184737615,12.03,0,0
TX009864,C09447,2764.79,CARD,TEMPORARY,0,1.62,16,13,3,33106.8,127,2818.12,0.821261680177933,74.09,0,0
TX009865,C09930,688.04,UPI,BANK_DECLINE,0,28.77,23,19,4,9866.19,934,407.75,0.8404742141195672,97.39,3,0
TX009866,C11814,515.53,CARD,NETWORK_ERROR,1,11.61,22,19,3,8861.51,56,407.58,0.8795448597840593,28.38,2,1
TX009867,C04039,2044.08,UPI,INSUFFICIENT_FUNDS,0,25.97,21,19,2,33132.63,328,1868.28,0.9205831800707398,10.76,0,0
TX009868,C03764,2601.32,UPI,BANK_DECLINE,1,3.59,13,11,2,23476.08,62,2393.92,0.8509345560627752,49.56,0,1
TX009869,C07260,2859.06,CARD,TEMPORARY,1,1.04,15,12,3,36035.36,338,1898.83,0.791839289286783,121.08,2,0
TX009870,C09466,3033.08,UPI,INSUFFICIENT_FUNDS,0,37.49,19,13,6,25556.16,242,3559.29,0.6831744420753073,55.05,0,1
TX009871,C09690,3015.74,CARD,INSUFFICIENT_FUNDS,0,4.22,23,18,5,28430.54,428,4817.17,0.7749513264045748,5.03,1,0
TX009872,C02307,885.8,CARD,EXPIRED_CARD,0,2.86,15,11,4,8172.63,134,822.22,0.7150083752235566,49.96,0,0
TX009873,C11710,662.19,CARD,PERMANENT_DECLINE,0,14.21,22,19,3,8042.51,97,288.1,0.8494992622136545,6.43,0,0
TX009874,C05457,3764.13,CARD,TEMPORARY,0,5.64,16,14,2,44727.4,349,3339.16,0.8917809086193785,70.72,0,1
TX009875,C13160,3500.65,UPI,TEMPORARY,2,4.0,20,18,2,38899.59,1132,4512.69,0.8782064937676699,36.09,2,0
TX009876,C10866,1058.32,CARD,TEMPORARY,1,6.93,14,10,4,15468.05,1023,1115.83,0.7382869715285278,14.42,0,0
TX009877,C14745,3271.92,CARD,INSUFFICIENT_FUNDS,1,2.59,17,13,4,34631.52,506,1809.67,0.7659900828704523,69.58,0,0
TX009878,C09476,1176.48,CARD,NETWORK_ERROR,0,14.14,17,13,4,11641.46,102,1711.04,0.7448479582384704,12.09,0,0
TX009879,C07913,1557.38,UPI,EXPIRED_CARD,0,0.49,18,16,2,23555.28,204,1640.25,0.8626481707598749,40.35,2,0
TX009880,C02818,1582.58,UPI,TEMPORARY,2,11.91,15,12,3,18268.17,728,1251.5,0.7893570023141407,1.96,1,1
TX009881,C05980,1925.71,UPI,EXPIRED_CARD,1,6.86,22,21,1,25102.9,783,1459.29,0.9431844156160638,23.07,1,0
TX009882,C12876,1138.73,UPI,BANK_DECLINE,1,8.74,23,22,1,13261.09,1140,1369.99,0.9474617301071431,34.61,0,0
TX009883,C05731,1070.97,CARD,TEMPORARY,2,13.46,21,19,2,19954.76,815,2279.3,0.911060631540221,35.25,0,1
TX009884,C00801,2021.37,UPI,BANK_DECLINE,3,35.24,10,6,4,16695.94,479,3646.74,0.6371852443597443,14.46,5,0
TX009885,C03677,624.42,CARD,TEMPORARY,0,0.27,16,13,3,12636.9,875,513.45,0.8353878241935138,9.47,1,1
TX009886,C08929,3598.06,UPI,EXPIRED_CARD,2,4.84,17,13,4,33975.04,50,4623.51,0.7579271866582683,138.53,3,1
TX009887,C09437,5309.73,UPI,INSUFFICIENT_FUNDS,0,24.81,19,16,3,59893.56,229,4910.66,0.8654943476886829,58.72,0,0
TX009888,C14758,477.52,NETBANKING,BANK_DECLINE,0,62.72,19,17,2,16456.76,474,445.09,0.8787518571209715,29.24,1,0
TX009889,C14008,1879.94,UPI,TEMPORARY,0,24.29,18,15,3,22231.91,387,2292.51,0.822240967085375,3.72,1,1
TX009890,C07973,1840.79,UPI,TEMPORARY,1,8.27,19,14,5,21879.37,782,1288.08,0.7449235888264886,18.32,0,1
TX009891,C08318,187.09,CARD,TEMPORARY,0,3.96,12,9,3,6292.06,264,103.44,0.7902353382174765,27.16,0,0
TX009892,C12011,2600.09,CARD,BANK_DECLINE,0,1.61,28,24,4,30782.43,372,2439.39,0.8550425185377293,6.03,0,1
TX009893,C00730,6463.17,CARD,NETWORK_ERROR,0,8.87,10,9,1,73727.11,128,8088.06,0.8611535524986168,6.4,1,1
TX009894,C08928,1642.82,UPI,INSUFFICIENT_FUNDS,0,4.52,11,10,1,23136.25,1070,2854.92,0.8651474644741555,28.95,1,1
TX009895,C07111,598.55,UPI,TEMPORARY,2,4.51,11,8,3,10474.17,898,756.13,0.7413892487423798,3.27,1,1
TX009896,C11747,2252.3,CARD,INSUFFICIENT_FUNDS,1,25.99,11,8,3,18859.54,157,2953.69,0.6821839506750835,7.68,0,0
TX009897,C12006,1935.71,UPI,TEMPORARY,0,0.85,11,9,2,18379.49,498,2281.87,0.7797703459548986,84.16,3,1
TX009898,C09834,427.91,NETBANKING,TEMPORARY,3,7.73,21,19,2,14373.19,560,497.34,0.8903884766833866,17.96,1,1
TX009899,C09860,1982.46,UPI,TEMPORARY,0,19.64,13,9,4,18057.9,608,895.08,0.6858231521363799,65.23,4,0
TX009900,C10367,579.76,UPI,PERMANENT_DECLINE,0,7.44,17,15,2,8760.27,591,546.37,0.9018008433155,14.27,0,0
TX009901,C08703,2332.54,NETBANKING,BANK_DECLINE,0,5.76,21,17,4,31397.53,796,2328.47,0.7871946792960319,105.84,1,0
TX009902,C03418,2599.84,UPI,EXPIRED_CARD,0,47.65,19,17,2,43373.33,480,1684.79,0.905899868767034,38.92,0,0
TX009903,C04268,3187.78,UPI,EXPIRED_CARD,0,7.74,20,18,2,37219.82,707,2261.9,0.8903051938061884,21.82,1,0
TX009904,C11128,4325.72,CARD,BANK_DECLINE,1,18.55,18,15,3,45865.73,769,3127.05,0.8058862756820644,66.98,0,0
TX009905,C09276,3781.34,UPI,BANK_DECLINE,0,34.22,18,17,1,48926.29,636,3352.07,0.934820160100027,75.96,1,1
TX009906,C03569,6464.33,UPI,BANK_DECLINE,0,8.01,10,9,1,79303.02,572,7975.16,0.91345601261837,6.25,1,0
TX009907,C13168,1634.22,NETBANKING,BANK_DECLINE,0,13.38,17,14,3,18310.09,377,987.61,0.8487507499290567,21.52,2,0
TX009908,C14710,2921.78,UPI,PERMANENT_DECLINE,0,11.33,22,16,6,32494.99,466,2531.41,0.7059097339582885,2.94,2,0
TX009909,C09392,1742.27,NETBANKING,TEMPORARY,0,6.28,20,15,5,27583.82,220,2072.0,0.7704501941750106,23.89,3,0
TX009910,C03417,405.59,UPI,TEMPORARY,0,8.38,18,15,3,8740.03,352,493.61,0.8533688572088104,25.31,0,1
TX009911,C14075,2097.22,UPI,BANK_DECLINE,3,13.88,16,13,3,31410.44,1021,1913.04,0.8433517583862993,22.48,0,0
TX009912,C03551,1915.08,NETBANKING,INSUFFICIENT_FUNDS,2,12.12,16,15,1,24002.95,796,1901.44,0.9517742633848122,58.12,1,1
TX009913,C06487,4051.57,NETBANKING,INSUFFICIENT_FUNDS,0,1.12,14,10,4,34750.7,667,2527.3,0.7417523370855695,6.43,0,1
TX009914,C12881,2844.5,CARD,TEMPORARY,0,3.4,19,14,5,34395.93,860,2312.83,0.7425496199241727,84.61,0,1
TX009915,C07811,4644.9,UPI,TEMPORARY,2,1.3,13,13,0,61119.23,458,4733.45,0.9800112474743171,37.9,2,0
TX009916,C03645,904.89,UPI,TEMPORARY,1,9.04,20,17,3,12575.61,453,640.7,0.8719036473010333,9.25,0,1
TX009917,C01202,4391.39,UPI,BANK_DECLINE,0,13.8,17,15,2,50538.73,878,3655.05,0.8818299827409323,12.13,1,0
TX009918,C05414,2567.61,NETBANKING,PERMANENT_DECLINE,0,16.08,15,13,2,34311.7,156,1980.86,0.836833067912998,29.66,2,0
TX009919,C10082,1410.69,UPI,TEMPORARY,0,10.35,17,14,3,16452.67,448,1381.4,0.830161704081146,3.91,0,1
TX009920,C10720,1762.84,CARD,INSUFFICIENT_FUNDS,0,14.43,15,13,2,27711.12,923,3098.61,0.8430854679283766,17.25,1,0
TX009921,C03345,2531.09,UPI,TEMPORARY,1,23.15,22,20,2,29537.33,271,1997.35,0.9161883639038992,156.4,0,1
TX009922,C02382,798.01,NETBANKING,INSUFFICIENT_FUNDS,3,6.36,10,8,2,11153.1,709,1198.47,0.7908464889256864,9.23,0,1
TX009923,C10522,3495.42,CARD,BANK_DECLINE,0,5.92,17,15,2,42541.09,1171,3906.04,0.8944846440284282,27.75,1,1
TX009924,C02387,5670.24,UPI,TEMPORARY,1,38.14,16,15,1,64282.82,872,8173.92,0.9628948878020096,13.58,1,0
TX009925,C00964,1169.71,CARD,TEMPORARY,1,31.13,17,13,4,12650.6,1058,1290.5,0.76956963061191,53.35,0,0
TX009926,C07296,1757.42,CARD,NETWORK_ERROR,2,7.64,19,17,2,23100.57,82,1613.48,0.9170796267274902,21.68,0,1
TX009927,C08564,3522.68,CARD,EXPIRED_CARD,0,6.56,18,15,3,35956.74,837,2628.13,0.830304535436132,2.7,0,0
TX009928,C03656,2840.89,UPI,TEMPORARY,1,33.49,27,21,6,25757.18,201,1791.89,0.7698523766841119,22.02,1,0
TX009929,C03169,4744.13,UPI,NETWORK_ERROR,0,15.66,19,15,4,49471.15,52,3871.17,0.7897787607280413,19.96,1,0
TX009930,C03535,1127.48,UPI,TEMPORARY,0,4.22,17,15,2,14262.2,834,905.77,0.867658826003816,53.35,2,1
TX009931,C05143,3304.85,NETBANKING,INSUFFICIENT_FUNDS,1,50.26,14,12,2,41979.16,545,3118.45,0.827852595971997,29.11,1,0
TX009932,C00139,1276.93,CARD,NETWORK_ERROR,0,19.86,22,19,3,14625.88,369,2211.51,0.8671420268353096,50.01,0,1
TX009933,C00177,5195.84,UPI,INSUFFICIENT_FUNDS,3,3.84,24,19,5,61206.63,167,5080.57,0.7947407986313691,9.92,1,0
TX009934,C05557,1489.22,UPI,TEMPORARY,1,25.36,9,6,3,15439.73,400,1894.22,0.638280553508696,28.9,3,0
TX009935,C00299,974.79,NETBANKING,BANK_DECLINE,2,3.96,15,11,4,8507.35,361,887.02,0.7525423194652375,57.58,0,1
TX009936,C04774,2879.0,NETBANKING,TEMPORARY,2,25.35,22,17,5,30982.9,1014,3288.91,0.7853604387103913,12.41,0,1
TX009937,C08714,226.13,UPI,EXPIRED_CARD,0,2.48,15,11,4,10718.3,1194,312.61,0.7595501305301445,22.06,1,0
TX009938,C00468,2070.15,UPI,NETWORK_ERROR,1,6.7,20,18,2,28222.72,400,1734.97,0.9158772862402452,12.51,1,0
TX009939,C09268,1205.88,UPI,EXPIRED_CARD,0,12.35,29,29,0,17346.81,366,1606.97,0.995,118.82,2,0
TX009940,C09319,645.3,CARD,EXPIRED_CARD,0,11.88,17,14,3,9141.83,423,840.88,0.8498947451372053,12.04,0,1
TX009941,C08601,2537.23,UPI,EXPIRED_CARD,1,0.2,22,18,4,24482.91,381,2682.31,0.8222465551340198,60.59,1,0
TX009942,C09400,850.33,UPI,EXPIRED_CARD,0,5.96,13,8,5,8152.51,371,764.23,0.6330864608049919,13.78,3,0
TX009943,C12139,1109.01,UPI,TEMPORARY,0,7.53,14,11,3,14548.67,552,1509.31,0.8159242122675616,4.13,1,1
TX009944,C01063,1203.07,UPI,BANK_DECLINE,0,3.41,13,9,4,11419.26,883,788.18,0.6883035752692456,16.41,2,1
TX009945,C02533,3181.99,CARD,BANK_DECLINE,2,2.28,23,20,3,35329.58,1079,4938.53,0.8610764327544934,77.36,0,0
TX009946,C04756,1321.37,UPI,BANK_DECLINE,0,4.1,12,9,3,16943.69,636,1670.2,0.7583758050441025,3.48,2,1
TX009947,C10322,5871.76,CARD,NETWORK_ERROR,0,19.15,19,15,4,59061.82,802,3403.74,0.7842635833906808,20.61,0,0
TX009948,C13093,893.39,NETBANKING,INSUFFICIENT_FUNDS,0,4.05,26,22,4,13006.84,246,568.5,0.8352519106175639,2.14,0,1
TX009949,C13780,1327.84,UPI,BANK_DECLINE,2,28.36,20,18,2,18495.95,990,1266.89,0.9223482817342549,18.81,0,0
TX009950,C08733,523.35,UPI,EXPIRED_CARD,0,17.98,26,22,4,11768.9,1106,344.99,0.8634615625819207,1.99,0,0
TX009951,C06152,1388.39,CARD,TEMPORARY,2,1.4,15,14,1,20644.42,773,1055.03,0.917855400828672,0.42,3,1
TX009952,C06180,1307.26,CARD,TEMPORARY,0,33.83,25,22,3,14773.05,209,890.84,0.8718532659131232,9.43,2,0
TX009953,C00898,675.41,UPI,TEMPORARY,0,12.23,18,15,3,14719.9,759,973.88,0.8428841503106304,24.23,5,1
TX009954,C06977,1072.87,NETBANKING,PERMANENT_DECLINE,0,47.05,21,15,6,10234.07,840,547.56,0.7043737118935808,12.41,3,0
TX009955,C07693,3711.54,UPI,TEMPORARY,1,28.3,15,13,2,53760.58,398,3021.29,0.8413274313448474,10.52,0,1
TX009956,C03125,770.7,CARD,TEMPORARY,0,0.46,24,21,3,11823.22,495,993.79,0.8621492302616316,23.2,1,0
TX009957,C11520,2910.15,UPI,BANK_DECLINE,0,1.31,12,10,2,35909.81,45,2728.85,0.8382807947402822,20.12,0,0
TX009958,C12179,1059.38,UPI,EXPIRED_CARD,1,1.39,18,15,3,21671.77,947,701.27,0.8497113247231033,0.71,1,0
TX009959,C04531,430.96,CARD,BANK_DECLINE,1,59.8,12,10,2,8441.47,1043,461.56,0.8532016305125434,24.11,0,1
TX009960,C13711,4319.59,UPI,TEMPORARY,1,20.11,18,15,3,46539.34,855,2491.95,0.8176348212007354,2.73,4,0
TX009961,C01607,1264.97,UPI,PERMANENT_DECLINE,0,3.47,11,10,1,24730.87,974,1998.9,0.9143872433719397,59.48,1,1
TX009962,C13660,1053.39,CARD,TEMPORARY,0,2.68,9,7,2,13602.97,906,1101.81,0.7721264804365083,132.73,3,0
TX009963,C11522,2344.11,CARD,TEMPORARY,2,4.71,21,18,3,30573.33,534,1543.56,0.8765333836919067,100.64,0,1
TX009964,C03360,1758.95,UPI,EXPIRED_CARD,2,5.05,23,21,2,24913.89,141,1817.11,0.8992170537801782,142.85,0,0
TX009965,C09753,2516.32,CARD,NETWORK_ERROR,0,17.12,13,9,4,23538.97,898,2424.58,0.7157556794945226,32.86,1,1
TX009966,C04662,2360.93,WALLET,PERMANENT_DECLINE,0,30.82,21,20,1,29321.12,992,3232.53,0.9533602573599497,9.8,0,0
TX009967,C11996,2071.7,UPI,PERMANENT_DECLINE,2,0.96,18,17,1,28389.03,267,1289.71,0.9345524094261758,35.14,0,0
